round,date,team_home,team_away,full_text
Round 7,01.09.2024,Krylya Sovetov,Dynamo Makhachkala,01.09.2024 | Krylya Sovetov | Dynamo Makhachkala | 0 | 1
Round 7,01.09.2024,Orenburg,Dynamo Moscow,01.09.2024 | Orenburg | Dynamo Moscow | 2 | 2
Round 7,31.08.2024,Akhmat Grozny,Akron Togliatti,31.08.2024 | Akhmat Grozny | Akron Togliatti | 0 | 0
Round 7,31.08.2024,Spartak Moscow,Rubin Kazan,31.08.2024 | Spartak Moscow | Rubin Kazan | 1 | 0
Round 7,31.08.2024,Pari NN,Zenit,31.08.2024 | Pari NN | Zenit | 0 | 3
Round 7,31.08.2024,Khimki,CSKA Moscow,31.08.2024 | Khimki | CSKA Moscow | 0 | 2
Round 6,25.08.2024,Lokomotiv Moscow,FK Rostov,25.08.2024 | Lokomotiv Moscow | FK Rostov | 3 | 2
Round 6,25.08.2024,Dynamo Moscow,Krasnodar,25.08.2024 | Dynamo Moscow | Krasnodar | 0 | 1
Round 6,25.08.2024,Krylya Sovetov,Pari NN,25.08.2024 | Krylya Sovetov | Pari NN | 3 | 1
Round 6,24.08.2024,Akhmat Grozny,Khimki,24.08.2024 | Akhmat Grozny | Khimki | 3 | 3
Round 6,24.08.2024,Fakel Voronezh,Orenburg,24.08.2024 | Fakel Voronezh | Orenburg | 1 | 0
Round 6,24.08.2024,Zenit,Spartak Moscow,24.08.2024 | Zenit | Spartak Moscow | 0 | 0
Round 6,24.08.2024,CSKA Moscow,Akron Togliatti,24.08.2024 | CSKA Moscow | Akron Togliatti | 4 | 0
Round 6,23.08.2024,Rubin Kazan,Dynamo Makhachkala,23.08.2024 | Rubin Kazan | Dynamo Makhachkala | 2 | 0
Round 5,19.08.2024,Dynamo Makhachkala,Akhmat Grozny,19.08.2024 | Dynamo Makhachkala | Akhmat Grozny | 1 | 0
Round 5,19.08.2024,Akron Togliatti,Rubin Kazan,19.08.2024 | Akron Togliatti | Rubin Kazan | 1 | 2
Round 5,18.08.2024,Krasnodar,Pari NN,18.08.2024 | Krasnodar | Pari NN | 2 | 1
Round 5,18.08.2024,CSKA Moscow,Lokomotiv Moscow,18.08.2024 | CSKA Moscow | Lokomotiv Moscow | 0 | 1
Round 5,18.08.2024,Spartak Moscow,Fakel Voronezh,18.08.2024 | Spartak Moscow | Fakel Voronezh | 3 | 0
Round 5,18.08.2024,Khimki,Zenit,18.08.2024 | Khimki | Zenit | 1 | 1
Round 5,17.08.2024,FK Rostov,Orenburg,17.08.2024 | FK Rostov | Orenburg | 3 | 2
Round 5,17.08.2024,Dynamo Moscow,Krylya Sovetov,17.08.2024 | Dynamo Moscow | Krylya Sovetov | 1 | 0
Round 4,11.08.2024,Spartak Moscow,Akhmat Grozny,11.08.2024 | Spartak Moscow | Akhmat Grozny | 0 | 0
Round 4,11.08.2024,Krylya Sovetov,Fakel Voronezh,11.08.2024 | Krylya Sovetov | Fakel Voronezh | 2 | 0
Round 4,10.08.2024,Krasnodar,CSKA Moscow,10.08.2024 | Krasnodar | CSKA Moscow | 2 | 1
Round 4,10.08.2024,Orenburg,Akron Togliatti,10.08.2024 | Orenburg | Akron Togliatti | 2 | 2
Round 4,10.08.2024,Zenit,Dynamo Moscow,10.08.2024 | Zenit | Dynamo Moscow | 1 | 0
Round 4,10.08.2024,Lokomotiv Moscow,Dynamo Makhachkala,10.08.2024 | Lokomotiv Moscow | Dynamo Makhachkala | 2 | 0
Round 4,09.08.2024,FK Rostov,Rubin Kazan,09.08.2024 | FK Rostov | Rubin Kazan | 1 | 1
Round 4,09.08.2024,Pari NN,Khimki,09.08.2024 | Pari NN | Khimki | 1 | 0
Round 3,05.08.2024,Spartak Moscow,Krylya Sovetov,05.08.2024 | Spartak Moscow | Krylya Sovetov | 3 | 0
Round 3,04.08.2024,Akhmat Grozny,Lokomotiv Moscow,04.08.2024 | Akhmat Grozny | Lokomotiv Moscow | 0 | 5
Round 3,04.08.2024,Dynamo Makhachkala,Pari NN,04.08.2024 | Dynamo Makhachkala | Pari NN | 0 | 1
Round 3,04.08.2024,Fakel Voronezh,Krasnodar,04.08.2024 | Fakel Voronezh | Krasnodar | 0 | 0
Round 3,04.08.2024,CSKA Moscow,Orenburg,04.08.2024 | CSKA Moscow | Orenburg | 5 | 1
Round 3,03.08.2024,Rubin Kazan,Khimki,03.08.2024 | Rubin Kazan | Khimki | 2 | 3
Round 3,03.08.2024,Zenit,FK Rostov,03.08.2024 | Zenit | FK Rostov | 5 | 0
Round 3,03.08.2024,Akron Togliatti,Dynamo Moscow,03.08.2024 | Akron Togliatti | Dynamo Moscow | 0 | 2
