round,date,team_home,team_away,full_text
Round 18,22.11.2024,Glentoran,Linfield,22.11.2024 | Glentoran | Linfield | 1 | 0
Round 17,16.11.2024,Larne,Linfield,16.11.2024 | Larne | Linfield | 0 | 1
Round 17,16.11.2024,Carrick Rangers,Crusaders,16.11.2024 | Carrick Rangers | Crusaders | 3 | 0
Round 17,16.11.2024,Cliftonville,Ballymena,16.11.2024 | Cliftonville | Ballymena | 0 | 1
Round 17,16.11.2024,Dungannon,Glenavon,16.11.2024 | Dungannon | Glenavon | 2 | 0
Round 17,16.11.2024,Glentoran,Portadown,16.11.2024 | Glentoran | Portadown | 0 | 2
Round 17,16.11.2024,Loughgall,Coleraine,16.11.2024 | Loughgall | Coleraine | 0 | 4
Round 16,10.11.2024,Larne,Coleraine,10.11.2024 | Larne | Coleraine | 2 | 1
Round 16,09.11.2024,Crusaders,Loughgall,09.11.2024 | Crusaders | Loughgall | 3 | 1
Round 16,09.11.2024,Dungannon,Cliftonville,09.11.2024 | Dungannon | Cliftonville | 1 | 4
Round 16,09.11.2024,Glenavon,Glentoran,09.11.2024 | Glenavon | Glentoran | 0 | 3
Round 16,09.11.2024,Linfield,Ballymena,09.11.2024 | Linfield | Ballymena | 2 | 0
Round 16,09.11.2024,Portadown,Carrick Rangers,09.11.2024 | Portadown | Carrick Rangers | 1 | 1
Round 15,03.11.2024,Carrick Rangers,Linfield,03.11.2024 | Carrick Rangers | Linfield | 1 | 3
Round 15,02.11.2024,Coleraine,Dungannon,02.11.2024 | Coleraine | Dungannon | 4 | 1
Round 15,02.11.2024,Glentoran,Larne,02.11.2024 | Glentoran | Larne | 0 | 2
Round 15,02.11.2024,Loughgall,Glenavon,02.11.2024 | Loughgall | Glenavon | 3 | 0
Round 15,01.11.2024,Ballymena,Portadown,01.11.2024 | Ballymena | Portadown | 0 | 3
Round 15,01.11.2024,Cliftonville,Crusaders,01.11.2024 | Cliftonville | Crusaders | 1 | 0
Round 14,27.10.2024,Portadown,Larne,27.10.2024 | Portadown | Larne | 2 | 1
Round 14,26.10.2024,Coleraine,Glentoran,26.10.2024 | Coleraine | Glentoran | 2 | 1
Round 14,26.10.2024,Crusaders,Ballymena,26.10.2024 | Crusaders | Ballymena | 1 | 0
Round 14,26.10.2024,Dungannon,Loughgall,26.10.2024 | Dungannon | Loughgall | 1 | 3
Round 14,26.10.2024,Glenavon,Carrick Rangers,26.10.2024 | Glenavon | Carrick Rangers | 1 | 1
Round 14,26.10.2024,Linfield,Cliftonville,26.10.2024 | Linfield | Cliftonville | 1 | 2
Round 6,22.10.2024,Cliftonville,Coleraine,22.10.2024 | Cliftonville | Coleraine | 2 | 1
Round 13,19.10.2024,Ballymena,Coleraine,19.10.2024 | Ballymena | Coleraine | 0 | 1
Round 13,19.10.2024,Dungannon,Portadown,19.10.2024 | Dungannon | Portadown | 2 | 0
Round 13,19.10.2024,Glentoran,Carrick Rangers,19.10.2024 | Glentoran | Carrick Rangers | 1 | 1
Round 13,19.10.2024,Larne,Crusaders,19.10.2024 | Larne | Crusaders | 1 | 1
Round 13,19.10.2024,Cliftonville,Glenavon,19.10.2024 | Cliftonville | Glenavon | 0 | 0
Round 13,18.10.2024,Loughgall,Linfield,18.10.2024 | Loughgall | Linfield | 1 | 3
Round 12,12.10.2024,Portadown,Loughgall,12.10.2024 | Portadown | Loughgall | 1 | 0
Round 22,12.10.2024,Carrick Rangers,Coleraine,12.10.2024 | Carrick Rangers | Coleraine | 2 | 1
Round 12,12.10.2024,Crusaders,Linfield,12.10.2024 | Crusaders | Linfield | 2 | 3
Round 12,12.10.2024,Glenavon,Ballymena,12.10.2024 | Glenavon | Ballymena | 0 | 1
Round 12,12.10.2024,Glentoran,Dungannon,12.10.2024 | Glentoran | Dungannon | 2 | 0
Round 11,06.10.2024,Larne,Dungannon,06.10.2024 | Larne | Dungannon | 0 | 3
Round 11,05.10.2024,Ballymena,Loughgall,05.10.2024 | Ballymena | Loughgall | 4 | 1
Round 11,05.10.2024,Carrick Rangers,Cliftonville,05.10.2024 | Carrick Rangers | Cliftonville | 2 | 0
Round 11,05.10.2024,Crusaders,Coleraine,05.10.2024 | Crusaders | Coleraine | 2 | 1
Round 11,05.10.2024,Glenavon,Portadown,05.10.2024 | Glenavon | Portadown | 2 | 1
Round 11,04.10.2024,Linfield,Glentoran,04.10.2024 | Linfield | Glentoran | 1 | 3
Round 10,28.09.2024,Coleraine,Linfield,28.09.2024 | Coleraine | Linfield | 0 | 3
Round 10,28.09.2024,Dungannon,Carrick Rangers,28.09.2024 | Dungannon | Carrick Rangers | 4 | 0
Round 10,28.09.2024,Glentoran,Glenavon,28.09.2024 | Glentoran | Glenavon | 0 | 0
Round 10,28.09.2024,Loughgall,Crusaders,28.09.2024 | Loughgall | Crusaders | 0 | 4
Round 10,28.09.2024,Portadown,Ballymena,28.09.2024 | Portadown | Ballymena | 0 | 1
Round 10,27.09.2024,Cliftonville,Larne,27.09.2024 | Cliftonville | Larne | 1 | 3
Round 1,24.09.2024,Larne,Loughgall,24.09.2024 | Larne | Loughgall | 2 | 0
Round 9,21.09.2024,Ballymena,Cliftonville,21.09.2024 | Ballymena | Cliftonville | 3 | 2
Round 9,21.09.2024,Coleraine,Loughgall,21.09.2024 | Coleraine | Loughgall | 2 | 0
Round 9,21.09.2024,Crusaders,Portadown,21.09.2024 | Crusaders | Portadown | 0 | 3
Round 9,21.09.2024,Glenavon,Dungannon,21.09.2024 | Glenavon | Dungannon | 1 | 1
Round 9,21.09.2024,Linfield,Carrick Rangers,21.09.2024 | Linfield | Carrick Rangers | 1 | 0
Round 9,20.09.2024,Larne,Glentoran,20.09.2024 | Larne | Glentoran | 2 | 0
Round 8,17.09.2024,Carrick Rangers,Ballymena,17.09.2024 | Carrick Rangers | Ballymena | 1 | 4
Round 8,17.09.2024,Cliftonville,Linfield,17.09.2024 | Cliftonville | Linfield | 0 | 0
Round 8,17.09.2024,Dungannon,Crusaders,17.09.2024 | Dungannon | Crusaders | 1 | 0
Round 8,17.09.2024,Glenavon,Larne,17.09.2024 | Glenavon | Larne | 0 | 0
Round 8,17.09.2024,Glentoran,Loughgall,17.09.2024 | Glentoran | Loughgall | 2 | 0
Round 8,17.09.2024,Portadown,Coleraine,17.09.2024 | Portadown | Coleraine | 2 | 2
Round 7,14.09.2024,Ballymena,Glentoran,14.09.2024 | Ballymena | Glentoran | 1 | 0
Round 7,14.09.2024,Coleraine,Carrick Rangers,14.09.2024 | Coleraine | Carrick Rangers | 3 | 1
Round 7,14.09.2024,Crusaders,Glenavon,14.09.2024 | Crusaders | Glenavon | 0 | 1
Round 7,14.09.2024,Linfield,Larne,14.09.2024 | Linfield | Larne | 0 | 1
Round 7,14.09.2024,Loughgall,Cliftonville,14.09.2024 | Loughgall | Cliftonville | 1 | 5
Round 7,13.09.2024,Portadown,Dungannon,13.09.2024 | Portadown | Dungannon | 2 | 1
Round 6,07.09.2024,Carrick Rangers,Portadown,07.09.2024 | Carrick Rangers | Portadown | 0 | 1
Round 6,07.09.2024,Dungannon,Glentoran,07.09.2024 | Dungannon | Glentoran | 1 | 0
Round 6,07.09.2024,Glenavon,Loughgall,07.09.2024 | Glenavon | Loughgall | 2 | 2
Round 6,07.09.2024,Larne,Ballymena,07.09.2024 | Larne | Ballymena | 0 | 1
Round 5,01.09.2024,Coleraine,Larne,01.09.2024 | Coleraine | Larne | 1 | 1
Round 5,31.08.2024,Crusaders,Carrick Rangers,31.08.2024 | Crusaders | Carrick Rangers | 2 | 1
Round 5,31.08.2024,Glentoran,Cliftonville,31.08.2024 | Glentoran | Cliftonville | 1 | 0
Round 5,31.08.2024,Loughgall,Dungannon,31.08.2024 | Loughgall | Dungannon | 0 | 2
Round 5,30.08.2024,Ballymena,Glenavon,30.08.2024 | Ballymena | Glenavon | 3 | 1
Round 5,30.08.2024,Portadown,Linfield,30.08.2024 | Portadown | Linfield | 2 | 2
Round 4,24.08.2024,Coleraine,Glenavon,24.08.2024 | Coleraine | Glenavon | 0 | 2
Round 4,24.08.2024,Crusaders,Cliftonville,24.08.2024 | Crusaders | Cliftonville | 1 | 1
Round 4,24.08.2024,Dungannon,Ballymena,24.08.2024 | Dungannon | Ballymena | 1 | 0
Round 4,24.08.2024,Linfield,Loughgall,24.08.2024 | Linfield | Loughgall | 5 | 1
Round 4,23.08.2024,Carrick Rangers,Glentoran,23.08.2024 | Carrick Rangers | Glentoran | 2 | 3
Round 3,20.08.2024,Ballymena,Crusaders,20.08.2024 | Ballymena | Crusaders | 0 | 1
Round 3,20.08.2024,Cliftonville,Dungannon,20.08.2024 | Cliftonville | Dungannon | 1 | 0
Round 3,20.08.2024,Glenavon,Linfield,20.08.2024 | Glenavon | Linfield | 0 | 3
Round 3,20.08.2024,Glentoran,Coleraine,20.08.2024 | Glentoran | Coleraine | 0 | 0
Round 3,20.08.2024,Loughgall,Portadown,20.08.2024 | Loughgall | Portadown | 2 | 2
Round 2,17.08.2024,Glenavon,Cliftonville,17.08.2024 | Glenavon | Cliftonville | 1 | 2
Round 2,17.08.2024,Linfield,Dungannon,17.08.2024 | Linfield | Dungannon | 3 | 1
Round 2,17.08.2024,Loughgall,Carrick Rangers,17.08.2024 | Loughgall | Carrick Rangers | 3 | 0
Round 2,17.08.2024,Portadown,Glentoran,17.08.2024 | Portadown | Glentoran | 1 | 2
Round 2,16.08.2024,Coleraine,Ballymena,16.08.2024 | Coleraine | Ballymena | 4 | 2
Round 1,11.08.2024,Cliftonville,Portadown,11.08.2024 | Cliftonville | Portadown | 1 | 0
Round 1,10.08.2024,Ballymena,Linfield,10.08.2024 | Ballymena | Linfield | 0 | 2
Round 1,10.08.2024,Carrick Rangers,Glenavon,10.08.2024 | Carrick Rangers | Glenavon | 2 | 0
Round 1,10.08.2024,Dungannon,Coleraine,10.08.2024 | Dungannon | Coleraine | 1 | 1
Round 1,09.08.2024,Glentoran,Crusaders,09.08.2024 | Glentoran | Crusaders | 0 | 1
