round,date,team_home,team_away,full_text
Round 8,24.08.2025,U. Magdalena,Alianza,24.08.2025 | U. Magdalena | Alianza | 2 | 3
Round 8,24.08.2025,Once Caldas,Deportes Tolima,24.08.2025 | Once Caldas | Deportes Tolima | 0 | 1
Round 8,24.08.2025,Millonarios,Junior,24.08.2025 | Millonarios | Junior | 3 | 0
Round 8,24.08.2025,Fortaleza,Santa Fe,24.08.2025 | Fortaleza | Santa Fe | 2 | 2 | 0
Round 8,23.08.2025,Envigado,Pereira,23.08.2025 | Envigado | Pereira | 1 | 1
Round 8,23.08.2025,Ind. Medellin,Inter Bogotá,23.08.2025 | Ind. Medellin | Inter Bogotá | 3 | 1
Round 8,23.08.2025,Llaneros,Dep. Pasto,23.08.2025 | Llaneros | Dep. Pasto | 2 | 1
Round 1,21.08.2025,Millonarios,U. Magdalena,21.08.2025 | Millonarios | U. Magdalena | 1 | 2
Round 7,20.08.2025,Santa Fe,Envigado,20.08.2025 | Santa Fe | Envigado | 1 | 0
Round 7,19.08.2025,Dep. Pasto,Ind. Medellin,19.08.2025 | Dep. Pasto | Ind. Medellin | 1 | 2
Round 7,19.08.2025,Junior,Bucaramanga,19.08.2025 | Junior | Bucaramanga | 2 | 1
Round 7,18.08.2025,Deportes Tolima,Millonarios,18.08.2025 | Deportes Tolima | Millonarios | 3 | 1
Round 7,17.08.2025,Atl. Nacional,Fortaleza,17.08.2025 | Atl. Nacional | Fortaleza | 2 | 2
Round 7,17.08.2025,Aguilas,Chico,17.08.2025 | Aguilas | Chico | 2 | 0
Round 7,16.08.2025,Inter Bogotá,Llaneros,16.08.2025 | Inter Bogotá | Llaneros | 2 | 1
Round 7,15.08.2025,Alianza,Once Caldas,15.08.2025 | Alianza | Once Caldas | 0 | 0
Round 5,15.08.2025,Dep. Pasto,Envigado,15.08.2025 | Dep. Pasto | Envigado | 0 | 1
Round 7,15.08.2025,Pereira,America De Cali,15.08.2025 | Pereira | America De Cali | 2 | 1
