round,date,team_home,team_away,full_text
Round 14,24.05.2025,Barcelona SC,Dep. Cuenca,24.05.2025 | Barcelona SC | Dep. Cuenca | 0 | 0
Round 14,23.05.2025,Ind. del Valle,Mushuc Runa,23.05.2025 | Ind. del Valle | Mushuc Runa | 2 | 1
Round 13,20.05.2025,LDU Quito,Libertad,20.05.2025 | LDU Quito | Libertad | 1 | 1
Round 13,19.05.2025,Barcelona SC,Emelec,19.05.2025 | Barcelona SC | Emelec | 2 | 0
Round 13,18.05.2025,Delfin,U. Catolica,18.05.2025 | Delfin | U. Catolica | 1 | 0
Round 13,18.05.2025,Vinotinto,Ind. del Valle,18.05.2025 | Vinotinto | Ind. del Valle | 1 | 3
Round 13,18.05.2025,Macara,EL Nacional,18.05.2025 | Macara | EL Nacional | 1 | 1
Round 13,17.05.2025,Mushuc Runa,Orense,17.05.2025 | Mushuc Runa | Orense | 2 | 5
Round 13,17.05.2025,Aucas,Manta,17.05.2025 | Aucas | Manta | 1 | 1
Round 13,17.05.2025,Dep. Cuenca,Tecnico U.,17.05.2025 | Dep. Cuenca | Tecnico U. | 2 | 0
Round 12,13.05.2025,EL Nacional,Vinotinto,13.05.2025 | EL Nacional | Vinotinto | 2 | 1
Round 12,12.05.2025,Emelec,Aucas,12.05.2025 | Emelec | Aucas | 0 | 1
Round 12,11.05.2025,U. Catolica,Barcelona SC,11.05.2025 | U. Catolica | Barcelona SC | 2 | 2
Round 12,11.05.2025,Tecnico U.,Ind. del Valle,11.05.2025 | Tecnico U. | Ind. del Valle | 1 | 2
Round 12,11.05.2025,Libertad,Delfin,11.05.2025 | Libertad | Delfin | 0 | 1
Round 12,10.05.2025,Macara,LDU Quito,10.05.2025 | Macara | LDU Quito | 0 | 1
Round 12,10.05.2025,Manta,Mushuc Runa,10.05.2025 | Manta | Mushuc Runa | 2 | 1
Round 12,10.05.2025,Orense,Dep. Cuenca,10.05.2025 | Orense | Dep. Cuenca | 1 | 0
Round 11,06.05.2025,Aucas,Libertad,06.05.2025 | Aucas | Libertad | 2 | 0
Round 11,05.05.2025,Ind. del Valle,Emelec,05.05.2025 | Ind. del Valle | Emelec | 1 | 2
Round 11,04.05.2025,Barcelona SC,Vinotinto,04.05.2025 | Barcelona SC | Vinotinto | 2 | 1
Round 11,04.05.2025,Delfin,Orense,04.05.2025 | Delfin | Orense | 0 | 0
Round 11,04.05.2025,Mushuc Runa,Macara,04.05.2025 | Mushuc Runa | Macara | 4 | 3
Round 11,03.05.2025,Tecnico U.,U. Catolica,03.05.2025 | Tecnico U. | U. Catolica | 1 | 1
Round 11,03.05.2025,LDU Quito,EL Nacional,03.05.2025 | LDU Quito | EL Nacional | 2 | 2
Round 11,03.05.2025,Dep. Cuenca,Manta,03.05.2025 | Dep. Cuenca | Manta | 2 | 0
Round 10,29.04.2025,Libertad,U. Catolica,29.04.2025 | Libertad | U. Catolica | 3 | 1
Round 10,28.04.2025,Emelec,Tecnico U.,28.04.2025 | Emelec | Tecnico U. | 0 | 1
Round 10,27.04.2025,Orense,Ind. del Valle,27.04.2025 | Orense | Ind. del Valle | 1 | 2
