round,date,team_home,team_away,full_text
Round 36,10.05.2025,Dundee Utd,St. Mirren,10.05.2025 | Dundee Utd | St. Mirren | 0 | 2
Round 36,10.05.2025,Hearts,Motherwell,10.05.2025 | Hearts | Motherwell | 3 | 0
Round 36,10.05.2025,Kilmarnock,Dundee FC,10.05.2025 | Kilmarnock | Dundee FC | 3 | 2
Round 36,10.05.2025,St Johnstone,Ross County,10.05.2025 | St Johnstone | Ross County | 2 | 1
Quarter-finals,09.05.2025,Ayr,Partick Thistle,09.05.2025 | Ayr | Partick Thistle | Advancing to next round: Partick Thistle | 0 | 2
Quarter-finals,06.05.2025,Partick Thistle,Ayr,06.05.2025 | Partick Thistle | Ayr | 0 | 1
Round 35,04.05.2025,Rangers,Celtic,04.05.2025 | Rangers | Celtic | 1 | 1
Round 35,03.05.2025,Hibernian,Dundee Utd,03.05.2025 | Hibernian | Dundee Utd | 3 | 1
Round 35,03.05.2025,St. Mirren,Aberdeen,03.05.2025 | St. Mirren | Aberdeen | 1 | 0
Round 35,03.05.2025,Dundee FC,Motherwell,03.05.2025 | Dundee FC | Motherwell | 1 | 2
Round 35,03.05.2025,Ross County,Hearts,03.05.2025 | Ross County | Hearts | 1 | 3
Round 35,03.05.2025,St Johnstone,Kilmarnock,03.05.2025 | St Johnstone | Kilmarnock | 0 | 2
Round 34,26.04.2025,Hearts,Dundee FC,26.04.2025 | Hearts | Dundee FC | 0 | 1
Round 34,26.04.2025,Kilmarnock,Ross County,26.04.2025 | Kilmarnock | Ross County | 2 | 0
Round 34,26.04.2025,Motherwell,St Johnstone,26.04.2025 | Motherwell | St Johnstone | 3 | 2
Round 34,26.04.2025,Aberdeen,Hibernian,26.04.2025 | Aberdeen | Hibernian | 1 | 0
Round 34,26.04.2025,St. Mirren,Rangers,26.04.2025 | St. Mirren | Rangers | 2 | 2
Round 34,26.04.2025,Dundee Utd,Celtic,26.04.2025 | Dundee Utd | Celtic | 0 | 5
Round 33,13.04.2025,Hibernian,Dundee FC,13.04.2025 | Hibernian | Dundee FC | 4 | 0
Round 33,13.04.2025,Aberdeen,Rangers,13.04.2025 | Aberdeen | Rangers | 2 | 2
Round 33,12.04.2025,Dundee Utd,St Johnstone,12.04.2025 | Dundee Utd | St Johnstone | 1 | 0
Round 33,12.04.2025,Motherwell,Hearts,12.04.2025 | Motherwell | Hearts | 0 | 0
Round 33,12.04.2025,St. Mirren,Ross County,12.04.2025 | St. Mirren | Ross County | 3 | 2
Round 33,12.04.2025,Celtic,Kilmarnock,12.04.2025 | Celtic | Kilmarnock | 5 | 1
Round 32,06.04.2025,Hearts,Dundee Utd,06.04.2025 | Hearts | Dundee Utd | 0 | 1
Round 32,06.04.2025,St Johnstone,Celtic,06.04.2025 | St Johnstone | Celtic | 1 | 0
Round 32,05.04.2025,Dundee FC,St. Mirren,05.04.2025 | Dundee FC | St. Mirren | 2 | 0
Round 32,05.04.2025,Kilmarnock,Motherwell,05.04.2025 | Kilmarnock | Motherwell | 2 | 0
Round 32,05.04.2025,Rangers,Hibernian,05.04.2025 | Rangers | Hibernian | 0 | 2
Round 32,05.04.2025,Ross County,Aberdeen,05.04.2025 | Ross County | Aberdeen | 0 | 1
Round 31,30.03.2025,Ross County,Dundee Utd,30.03.2025 | Ross County | Dundee Utd | 0 | 1
