round,date,team_home,team_away,full_text
Round 2,27.07.2024,Basel,Lugano,27.07.2024 | Basel | Lugano | 1 | 2
Round 2,27.07.2024,Grasshoppers,Luzern,27.07.2024 | Grasshoppers | Luzern | 2 | 2
Round 2,27.07.2024,Sion,Lausanne,27.07.2024 | Sion | Lausanne | 4 | 0
Round 5,24.07.2024,Servette,Young Boys,24.07.2024 | Servette | Young Boys | 3 | 1
Round 1,21.07.2024,Lausanne,Basel,21.07.2024 | Lausanne | Basel | 3 | 2
Round 1,21.07.2024,Luzern,Servette,21.07.2024 | Luzern | Servette | 1 | 2
Round 1,21.07.2024,Young Boys,Sion,21.07.2024 | Young Boys | Sion | 1 | 2
Round 1,20.07.2024,Winterthur,St. Gallen,20.07.2024 | Winterthur | St. Gallen | 1 | 0
Round 1,20.07.2024,Lugano,Grasshoppers,20.07.2024 | Lugano | Grasshoppers | 2 | 1
Round 1,20.07.2024,Yverdon,Zurich,20.07.2024 | Yverdon | Zurich | 0 | 2
