round,date,team_home,team_away,full_text
Round 16,17.04.2025,Monterrey,Club America,17.04.2025 | Monterrey | Club America | 1 | 0
Round 16,17.04.2025,Queretaro,Atlas,17.04.2025 | Queretaro | Atlas | 1 | 2
Round 16,16.04.2025,Cruz Azul,Club Leon,16.04.2025 | Cruz Azul | Club Leon | 2 | 1
Round 16,16.04.2025,Juarez,Necaxa,16.04.2025 | Juarez | Necaxa | 2 | 2
Round 16,16.04.2025,Guadalajara Chivas,Puebla,16.04.2025 | Guadalajara Chivas | Puebla | 1 | 0
Round 16,16.04.2025,Pachuca,Tigres UANL,16.04.2025 | Pachuca | Tigres UANL | 0 | 0
Round 15,14.04.2025,Santos Laguna,Queretaro,14.04.2025 | Santos Laguna | Queretaro | 1 | 2
Round 15,13.04.2025,Club America,Cruz Azul,13.04.2025 | Club America | Cruz Azul | 0 | 0
Round 15,13.04.2025,Atlas,Toluca,13.04.2025 | Atlas | Toluca | 2 | 3
Round 15,13.04.2025,Tigres UANL,Monterrey,13.04.2025 | Tigres UANL | Monterrey | 2 | 2 | 1
Round 15,13.04.2025,Club Leon,Puebla,13.04.2025 | Club Leon | Puebla | 1 | 0
Round 15,13.04.2025,UNAM Pumas,Juarez,13.04.2025 | UNAM Pumas | Juarez | 0 | 0
Round 15,12.04.2025,Mazatlan FC,Guadalajara Chivas,12.04.2025 | Mazatlan FC | Guadalajara Chivas | 2 | 1 | 1
Round 15,12.04.2025,Necaxa,Pachuca,12.04.2025 | Necaxa | Pachuca | 3 | 5
Round 15,11.04.2025,Club Tijuana,Atl. San Luis,11.04.2025 | Club Tijuana | Atl. San Luis | 2 | 1
Round 14,07.04.2025,Toluca,Santos Laguna,07.04.2025 | Toluca | Santos Laguna | 2 | 1
Round 14,06.04.2025,Cruz Azul,UNAM Pumas,06.04.2025 | Cruz Azul | UNAM Pumas | 3 | 2
Round 14,06.04.2025,Monterrey,Guadalajara Chivas,06.04.2025 | Monterrey | Guadalajara Chivas | 3 | 1
