round,date,team_home,team_away,full_text
Round 7,05.04.2025,Suwon FC,Pohang,05.04.2025 | Suwon FC | Pohang | 1 | 1
Round 7,05.04.2025,Daejeon,Jeonbuk,05.04.2025 | Daejeon | Jeonbuk | 0 | 2
Round 7,05.04.2025,Gimcheon Sangmu,Daegu,05.04.2025 | Gimcheon Sangmu | Daegu | 2 | 0
Round 7,05.04.2025,Ulsan HD,Seoul,05.04.2025 | Ulsan HD | Seoul | 0 | 0
Round 18,01.04.2025,Ulsan HD,Daejeon,01.04.2025 | Ulsan HD | Daejeon | 2 | 3
Round 6,30.03.2025,Anyang,Jeonbuk,30.03.2025 | Anyang | Jeonbuk | 0 | 1
Round 6,30.03.2025,Gimcheon Sangmu,Gangwon,30.03.2025 | Gimcheon Sangmu | Gangwon | 1 | 0
Round 6,30.03.2025,Jeju SK,Suwon FC,30.03.2025 | Jeju SK | Suwon FC | 1 | 0
Round 6,29.03.2025,Daejeon,Gwangju FC,29.03.2025 | Daejeon | Gwangju FC | 1 | 1
Round 6,29.03.2025,Pohang,Ulsan HD,29.03.2025 | Pohang | Ulsan HD | 1 | 0
Round 6,29.03.2025,Seoul,Daegu,29.03.2025 | Seoul | Daegu | 3 | 2
Round 4,22.03.2025,Gwangju FC,Pohang,22.03.2025 | Gwangju FC | Pohang | 2 | 3
Round 5,16.03.2025,Gimcheon Sangmu,Gwangju FC,16.03.2025 | Gimcheon Sangmu | Gwangju FC | 0 | 0
Round 5,16.03.2025,Jeonbuk,Pohang,16.03.2025 | Jeonbuk | Pohang | 2 | 2
Round 5,16.03.2025,Suwon FC,Ulsan HD,16.03.2025 | Suwon FC | Ulsan HD | 1 | 1
Round 5,15.03.2025,Daegu,Anyang,15.03.2025 | Daegu | Anyang | 0 | 1
Round 5,15.03.2025,Gangwon,Seoul,15.03.2025 | Gangwon | Seoul | 0 | 1
Round 5,15.03.2025,Jeju SK,Daejeon,15.03.2025 | Jeju SK | Daejeon | 1 | 3
Round 4,09.03.2025,Jeonbuk,Gangwon,09.03.2025 | Jeonbuk | Gangwon | 0 | 1
Round 4,09.03.2025,Ulsan HD,Jeju SK,09.03.2025 | Ulsan HD | Jeju SK | 2 | 0
Round 4,08.03.2025,Anyang,Gimcheon Sangmu,08.03.2025 | Anyang | Gimcheon Sangmu | 1 | 3
Round 4,08.03.2025,Daegu,Daejeon,08.03.2025 | Daegu | Daejeon | 1 | 2
Round 4,08.03.2025,Suwon FC,Seoul,08.03.2025 | Suwon FC | Seoul | 0 | 0
Round 3,03.03.2025,Seoul,Gimcheon Sangmu,03.03.2025 | Seoul | Gimcheon Sangmu | 0 | 0
