round,date,team_home,team_away,full_text
Round 16,15.12.2024,Nijmegen,Sparta Rotterdam,15.12.2024 | Nijmegen | Sparta Rotterdam | 1 | 1
Round 16,15.12.2024,Twente,Groningen,15.12.2024 | Twente | Groningen | 2 | 0
Round 16,15.12.2024,Utrecht,G.A. Eagles,15.12.2024 | Utrecht | G.A. Eagles | 3 | 3
Round 16,14.12.2024,Feyenoord,Heracles,14.12.2024 | Feyenoord | Heracles | 5 | 2
Round 16,14.12.2024,Sittard,Waalwijk,14.12.2024 | Sittard | Waalwijk | 3 | 2
Round 16,14.12.2024,Heerenveen,PSV,14.12.2024 | Heerenveen | PSV | 1 | 0
Round 16,13.12.2024,Zwolle,Willem II,13.12.2024 | Zwolle | Willem II | 0 | 1
Round 15,08.12.2024,Almere City,Utrecht,08.12.2024 | Almere City | Utrecht | 1 | 3
Round 15,08.12.2024,AZ Alkmaar,Ajax,08.12.2024 | AZ Alkmaar | Ajax | 2 | 1
Round 15,08.12.2024,Willem II,Heerenveen,08.12.2024 | Willem II | Heerenveen | 1 | 2
Round 15,08.12.2024,Groningen,Zwolle,08.12.2024 | Groningen | Zwolle | 0 | 0
Round 15,07.12.2024,Heracles,Sittard,07.12.2024 | Heracles | Sittard | 2 | 2
Round 15,07.12.2024,Waalwijk,Feyenoord,07.12.2024 | Waalwijk | Feyenoord | 2 | 3
Round 15,07.12.2024,Sparta Rotterdam,NAC Breda,07.12.2024 | Sparta Rotterdam | NAC Breda | 0 | 2
Round 15,07.12.2024,G.A. Eagles,Nijmegen,07.12.2024 | G.A. Eagles | Nijmegen | 5 | 0
Round 15,06.12.2024,PSV,Twente,06.12.2024 | PSV | Twente | 6 | 1
Round 5,04.12.2024,Ajax,Utrecht,04.12.2024 | Ajax | Utrecht | 2 | 2
Round 14,01.12.2024,Nijmegen,Ajax,01.12.2024 | Nijmegen | Ajax | 1 | 2
Round 14,01.12.2024,AZ Alkmaar,Heracles,01.12.2024 | AZ Alkmaar | Heracles | 1 | 0
Round 14,01.12.2024,Twente,G.A. Eagles,01.12.2024 | Twente | G.A. Eagles | 3 | 2
Round 14,01.12.2024,Utrecht,PSV,01.12.2024 | Utrecht | PSV | 2 | 5
