round,date,team_home,team_away,full_text
3,2025-03-03,EL Nacional,Tecnico U.,03.03.2025 | EL Nacional | Tecnico U. | 0 | 0
3,2025-03-02,Aucas,Vinotinto,02.03.2025 | Aucas | Vinotinto | 2 | 2
3,2025-03-02,Ind. del Valle,U. Catolica,02.03.2025 | Ind. del Valle | U. Catolica | 1 | 1
3,2025-03-02,Libertad,Barcelona SC,02.03.2025 | Libertad | Barcelona SC | 1 | 4
3,2025-03-01,LDU Quito,Orense,01.03.2025 | LDU Quito | Orense | 4 | 0
3,2025-03-01,Mushuc Runa,Dep. Cuenca,01.03.2025 | Mushuc Runa | Dep. Cuenca | 3 | 1
3,2025-03-01,Emelec,Macara,01.03.2025 | Emelec | Macara | 0 | 0
2,2025-02-25,Tecnico U.,Libertad,25.02.2025 | Tecnico U. | Libertad | 2 | 2
2,2025-02-24,Barcelona SC,Mushuc Runa,24.02.2025 | Barcelona SC | Mushuc Runa | 1 | 0
2,2025-02-23,Orense,Manta,23.02.2025 | Orense | Manta | 2 | 1
2,2025-02-23,U. Catolica,EL Nacional,23.02.2025 | U. Catolica | EL Nacional | 1 | 1
2,2025-02-23,Ind. del Valle,LDU Quito,23.02.2025 | Ind. del Valle | LDU Quito | 1 | 1
2,2025-02-22,Delfin,Emelec,22.02.2025 | Delfin | Emelec | 2 | 0
2,2025-02-22,Vinotinto,Macara,22.02.2025 | Vinotinto | Macara | 1 | 2
2,2025-02-22,Dep. Cuenca,Aucas,22.02.2025 | Dep. Cuenca | Aucas | 2 | 0
1,2025-02-18,Mushuc Runa,Delfin,18.02.2025 | Mushuc Runa | Delfin | 2 | 0
1,2025-02-17,Emelec,U. Catolica,17.02.2025 | Emelec | U. Catolica | 0 | 4
1,2025-02-16,EL Nacional,Dep. Cuenca,16.02.2025 | EL Nacional | Dep. Cuenca | 0 | 1
1,2025-02-16,LDU Quito,Vinotinto,16.02.2025 | LDU Quito | Vinotinto | 0 | 0
1,2025-02-16,Macara,Orense,16.02.2025 | Macara | Orense | 1 | 0
1,2025-02-15,Libertad,Ind. del Valle,15.02.2025 | Libertad | Ind. del Valle | 2 | 0
1,2025-02-15,Aucas,Tecnico U.,15.02.2025 | Aucas | Tecnico U. | 4 | 1
1,2025-02-15,Manta,Barcelona SC,15.02.2025 | Manta | Barcelona SC | 2 | 3
