round,date,team_home,team_away,full_text
9,2025-09-01,Inter Bogotá,Dep. Pasto,01.09.2025 | Inter Bogotá | 2 | Dep. Pasto | 2 | 0 | 0
9,2025-08-31,Alianza,America De Cali,31.08.2025 | Alianza | America De Cali | 1 | 0
9,2025-08-31,Atl. Nacional,Envigado,31.08.2025 | Atl. Nacional | Envigado | 2 | 1 | 0
9,2025-08-31,Dep. Cali,Ind. Medellin,31.08.2025 | Dep. Cali | Ind. Medellin | 1 | 3
9,2025-08-31,Pereira,Bucaramanga,31.08.2025 | Pereira | Bucaramanga | 2 | 0 | 1
9,2025-08-30,Chico,U. Magdalena,30.08.2025 | Chico | U. Magdalena | 1 | 0
9,2025-08-30,Aguilas,Millonarios,30.08.2025 | Aguilas | Millonarios | 1 | 2
9,2025-08-30,Junior,Llaneros,30.08.2025 | Junior | Llaneros | 4 | 0
8,2025-08-26,Chico,Dep. Cali,26.08.2025 | Chico | Dep. Cali | 0 | 0
8,2025-08-25,Bucaramanga,Aguilas,25.08.2025 | Bucaramanga | Aguilas | 4 | 0
8,2025-08-25,America De Cali,Atl. Nacional,25.08.2025 | America De Cali | Atl. Nacional | 1 | 1
8,2025-08-24,U. Magdalena,Alianza,24.08.2025 | U. Magdalena | Alianza | 2 | 3
8,2025-08-24,Once Caldas,Deportes Tolima,24.08.2025 | Once Caldas | Deportes Tolima | 0 | 1
8,2025-08-24,Millonarios,Junior,24.08.2025 | Millonarios | Junior | 3 | 0
8,2025-08-24,Fortaleza,Santa Fe,24.08.2025 | Fortaleza | Santa Fe | 2 | 2 | 0
8,2025-08-23,Envigado,Pereira,23.08.2025 | Envigado | Pereira | 1 | 1
8,2025-08-23,Ind. Medellin,Inter Bogotá,23.08.2025 | Ind. Medellin | Inter Bogotá | 3 | 1
8,2025-08-23,Llaneros,Dep. Pasto,23.08.2025 | Llaneros | Dep. Pasto | 2 | 1
1,2025-08-21,Millonarios,U. Magdalena,21.08.2025 | Millonarios | U. Magdalena | 1 | 2
7,2025-08-20,Santa Fe,Envigado,20.08.2025 | Santa Fe | Envigado | 1 | 0
7,2025-08-19,Dep. Pasto,Ind. Medellin,19.08.2025 | Dep. Pasto | Ind. Medellin | 1 | 2
7,2025-08-19,Junior,Bucaramanga,19.08.2025 | Junior | Bucaramanga | 2 | 1
7,2025-08-18,Deportes Tolima,Millonarios,18.08.2025 | Deportes Tolima | Millonarios | 3 | 1
7,2025-08-17,Atl. Nacional,Fortaleza,17.08.2025 | Atl. Nacional | Fortaleza | 2 | 2
7,2025-08-17,Aguilas,Chico,17.08.2025 | Aguilas | Chico | 2 | 0
7,2025-08-16,Inter Bogotá,Llaneros,16.08.2025 | Inter Bogotá | Llaneros | 2 | 1
7,2025-08-15,Alianza,Once Caldas,15.08.2025 | Alianza | Once Caldas | 0 | 0
